manifest,subject,content_type,item_id,file_path,lesson,tags,status
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q03,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q03.json,polarity-and-intermolecular-forces,hydrogen bonding|electronegativity and atomic size|donor atoms,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q04,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q04.json,polarity-and-intermolecular-forces,intermolecular vs intramolecular forces|hydrogen bonding|phase change energetics,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q05,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q05.json,polarity-and-intermolecular-forces,bond dipole vs molecular dipole|molecular geometry|vector cancellation,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q06,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q06.json,polarity-and-intermolecular-forces,polarizability|dispersion force trends|physical state and electron count,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q07,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q07.json,polarity-and-intermolecular-forces,ion-dipole forces|dissolution of ionic compounds|hydration shell,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q08,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q08.json,polarity-and-intermolecular-forces,like dissolves like|solubility prediction|polarity and solvation,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q09,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q09.json,polarity-and-intermolecular-forces,hydrogen bond donors and acceptors|structural isomers|boiling point comparison,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q10,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q10.json,polarity-and-intermolecular-forces,evaporation rate|vapor pressure|enthalpy of vaporization,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q11,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q11.json,polarity-and-intermolecular-forces,amphipathic molecules|hydrophobic effect|membrane self-assembly,MATCHED
expected-content,chemistry-1,question,chemistry-1-polarity-and-intermolecular-forces-q12,content/chemistry-1/questions/chemistry-1-polarity-and-intermolecular-forces-q12.json,polarity-and-intermolecular-forces,additivity of intermolecular forces|dispersion vs dipole-dipole|quantitative interpretation,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q01,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q01.json,chemical-reactions-and-equations,conservation of mass|chemical reaction basics|closed system,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q02,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q02.json,chemical-reactions-and-equations,balancing equations|coefficients|atom inventory,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q03,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q03.json,chemical-reactions-and-equations,reaction types|decomposition|classifying equations,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q04,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q04.json,chemical-reactions-and-equations,subscripts vs coefficients|chemical formulas|balancing rules,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q05,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q05.json,chemical-reactions-and-equations,mole ratio|stoichiometry|combustion reactions,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q06,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q06.json,chemical-reactions-and-equations,neutralization|mole ratio|acid-base stoichiometry,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q07,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q07.json,chemical-reactions-and-equations,net ionic equations|spectator ions|precipitation reactions,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q08,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q08.json,chemical-reactions-and-equations,limiting reactant|excess reactant|mole ratio,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q09,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q09.json,chemical-reactions-and-equations,percent yield|theoretical vs actual yield|reaction efficiency,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q10,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q10.json,chemical-reactions-and-equations,mole to mass conversion|mole ratio|decomposition stoichiometry,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q11,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q11.json,chemical-reactions-and-equations,balancing combustion equations|fractional coefficients|atom inventory,MATCHED
expected-content,chemistry-1,question,chemistry-1-chemical-reactions-and-equations-q12,content/chemistry-1/questions/chemistry-1-chemical-reactions-and-equations-q12.json,chemical-reactions-and-equations,limiting reactant|theoretical yield|mole to mass conversion,MATCHED
expected-content,chemistry-2,subject-summary,chemistry-2,,,lessons=4|notes=0|questions=48|assets=0|tags=134,MATCHED
expected-content,chemistry-2,lesson,chemistry-2-moles-and-molar-mass,,moles-and-molar-mass,,MATCHED
expected-content,chemistry-2,lesson,chemistry-2-solutions-and-concentration,,solutions-and-concentration,,MATCHED
expected-content,chemistry-2,lesson,chemistry-2-acids-bases-and-ph,,acids-bases-and-ph,,MATCHED
expected-content,chemistry-2,lesson,chemistry-2-buffers-and-physiologic-chemistry,,buffers-and-physiologic-chemistry,,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q01,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q01.json,moles-and-molar-mass,molar mass|mole definition|amu to gram relationship,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q02,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q02.json,moles-and-molar-mass,Avogadro's number|representative particles|mole definition,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q03,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q03.json,moles-and-molar-mass,mass to mole conversion|dimensional analysis|molar mass,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q04,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q04.json,moles-and-molar-mass,inverse relationship of mass and molar mass|mole comparison|particle counting,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q05,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q05.json,moles-and-molar-mass,isotopes|weighted average atomic mass|periodic table interpretation,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q06,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q06.json,moles-and-molar-mass,representative particle|diatomic molecules|mole to atom conversion,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q07,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q07.json,moles-and-molar-mass,purpose of the mole|macroscopic to microscopic bridge|mole to mass conversion,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q08,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q08.json,moles-and-molar-mass,mass to particle conversion|two-step mole calculation|Avogadro's number,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q09,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q09.json,moles-and-molar-mass,mole to mass conversion|molar mass application|estimation check,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q10,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q10.json,moles-and-molar-mass,mole ratios from formulas|ionic dissociation|subscripts as ratios,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q11,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q11.json,moles-and-molar-mass,experimental molar mass determination|rearranging the mole equation|conceptual meaning of g/mol,MATCHED
expected-content,chemistry-2,question,chemistry-2-moles-and-molar-mass-q12,content/chemistry-2/questions/chemistry-2-moles-and-molar-mass-q12.json,moles-and-molar-mass,molar mass and particle count|atoms per molecule|multi-step comparison,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q01,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q01.json,solutions-and-concentration,solute vs solvent|solution composition|mass relationships,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q02,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q02.json,solutions-and-concentration,molarity definition|moles per liter|molarity vs molality,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q03,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q03.json,solutions-and-concentration,percent mass/volume|concentration units|unit conversion,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q04,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q04.json,solutions-and-concentration,dilution|M1V1 = M2V2|conservation of solute,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q05,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q05.json,solutions-and-concentration,saturation|solubility as a ratio|saturated vs supersaturated,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q06,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q06.json,solutions-and-concentration,Henry's law|gas solubility|pressure effects,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q07,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q07.json,solutions-and-concentration,osmolarity vs molarity|electrolyte dissociation|dissolved particle count,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q08,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q08.json,solutions-and-concentration,molarity calculations|moles to mass|volume unit conversion,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q09,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q09.json,solutions-and-concentration,dilution calculations|stock solutions|dilute to final volume,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q10,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q10.json,solutions-and-concentration,parts per million|trace concentration units|mass unit conversion,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q11,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q11.json,solutions-and-concentration,mixing solutions|weighted concentration|mole balance,MATCHED
expected-content,chemistry-2,question,chemistry-2-solutions-and-concentration-q12,content/chemistry-2/questions/chemistry-2-solutions-and-concentration-q12.json,solutions-and-concentration,mg/dL to mmol/L|molar mass conversion|unit analysis,MATCHED
expected-content,chemistry-2,question,chemistry-2-acids-bases-and-ph-q01,content/chemistry-2/questions/chemistry-2-acids-bases-and-ph-q01.json,acids-bases-and-ph,Brønsted–Lowry theory|acid definition|proton transfer,MATCHED
